total_ssds,m,k,l,cached_ssds,cached_m,cached_k,cached_l,cached_network_m,cached_network_k,cached_network_l,inter_replicas,intra_replicas,cached_write_ratio,network_m,network_k,network_l,capacity,qlc,simulation,dwpd,guaranteed_years,dwpd_limit,op_ratio,waf_ratio,ssd_read_bw,ssd_write_bw,qlc_cache,cached_dwpd_limit,cached_ssd_read_bw,cached_ssd_write_bw,write_through,config_file,nprocs,box_mttf,io_module_mttr,active_active,single_port_ssd,rebuild_bw_ratio,target_perf_ratio,simulation_year,up_time,cached_up_time,simulation_time,effective_up_time,credit_up_time,uncached_availability,cached_availability,availability,avail_nines,total_credit_ratio,effective_availability,eff_avail_nines,credit_availability,credit_avail_nines,operation_cost_per_year,repair_cost_per_year,down_cost_per_year,cached_ssd_repair_cost_per_year,uncached_ssd_repair_cost_per_year,initial_cost,cached_initial_cost,uncached_initial_cost,repair_cost_for_10_years,down_cost_for_10_years,cached_ssd_repair_cost_for_10_years,uncached_ssd_repair_cost_for_10_years,total_cost_for_10_years,effective_capacity,initial_cost_per_gb,cost_per_gb,avg_time_for_rebuilding,cached_mttf,mttf,total_mttdl,total_mttdl_count
48,37,3,8,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007479116.63618,7008000000.0,7008000000.0,7007479047.524356,7007479064.802312,0.9999256730359846,1.0,0.9999256730359846,4.128853606175537,0.011245304216477592,0.9999256631741376,4.1287959869564155,0.9999256656395993,4.128810391044375,1380487.364920419,1359550.7612562499,20936.603664168986,0.0,1358460.8,5022578.0,0.0,4915200.0,13595507.612562498,209366.03664168986,0.0,13584608.0,18827451.649204187,5256960000000000.0,0.11942686457572436,0.44767916365171573,58.52458812516194,121666.66666666667,31633.333333333336,6605703.623806099,1041
48,33,3,12,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007575720.690417,7008000000.0,7008000000.0,7007575644.799522,7007575663.772245,0.9999394578610755,1.0,0.9999394578610755,4.217942239694454,0.00973223326514221,0.9999394470318953,4.217864564331004,0.9999394497391902,4.217883981868682,1376962.6499225886,1358849.91550375,18112.734418838423,0.0,1357754.112,5022578.0,0.0,4915200.0,13588499.1550375,181127.34418838425,0.0,13577541.12,18792204.499225885,5162666666666666.0,0.12160813210227275,0.45500236875062683,58.478015373602176,121666.66666666667,31633.333333333336,7693492.445160795,888
48,29,3,16,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007554158.86462,7008000000.0,7008000000.0,7007554079.670936,7007554099.4693575,0.9999363811165268,1.0,0.9999363811165268,4.196413957135222,0.009655925450020544,0.9999363698160582,4.196336821305471,0.9999363726411754,4.196356103979118,1377702.6590347097,1359723.5063512502,17979.15268345954,0.0,1358641.92,5022578.0,0.0,4915200.0,13597235.063512502,179791.5268345954,0.0,13586419.2,18799604.590347096,5046000000000000.0,0.12441978795085216,0.46570562302683055,58.50123857020391,121666.66666666667,31633.333333333336,7748484.594302556,888
48,25,3,20,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007558906.057368,7008000000.0,7008000000.0,7007558829.721449,7007558848.8054285,0.9999370585127523,1.0,0.9999370585127523,4.201062999334315,0.010120054514472582,0.9999370476200697,4.200987846635691,0.9999370503432403,4.201006633590795,1378645.4430886093,1359801.3034525,18844.13963610924,0.0,1358714.24,5022578.0,0.0,4915200.0,13598013.034525,188441.3963610924,0.0,13587142.4,18809032.430886094,4897959183673470.0,0.12818037604166663,0.48002218182990547,58.49486937399009,121666.66666666667,31633.333333333336,7370333.326850565,930
48,21,3,24,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007519991.866719,7008000000.0,7008000000.0,7007519910.283704,7007519930.679457,0.9999315056887442,1.0,0.9999315056887442,4.164345497015899,0.010234227295951543,0.9999314940473322,4.16427168984378,0.999931496957685,4.16429014045985,1378470.854646299,1359418.0409387501,19052.8137075489,0.0,1358330.624,5022578.0,0.0,4915200.0,13594180.409387501,190528.13707548898,0.0,13583306.24,18807286.54646299,4704000000000000.0,0.1334656143707483,0.49976845627293237,58.498963152618586,121666.66666666667,31633.333333333336,7366473.8885771455,933
48,17,3,28,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007544211.260078,7008000000.0,7008000000.0,7007544130.615497,7007544150.776642,0.9999349616524085,1.0,0.9999349616524085,4.1868305012546605,0.010000869987494231,0.9999349501449053,4.18675366653732,0.999934953021781,4.186772873941933,1378817.6177200412,1360191.5043687501,18626.113351290944,0.0,1359097.344,5022578.0,0.0,4915200.0,13601915.043687502,186261.13351290944,0.0,13590973.440000001,18810754.177200414,4439040000000000.0,0.14143198754685699,0.5296965722656367,58.50487470240792,121666.66666666667,31633.333333333336,7457151.131103804,924
48,13,3,32,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007534461.906219,7008000000.0,7008000000.0,7007534387.714822,7007534406.26267,0.9999335704774855,1.0,0.9999335704774855,4.177638869191487,0.009999945720543576,0.9999335598908136,4.177569662508589,0.9999335625374813,4.1775869631439795,1378330.6609979041,1359711.0733312499,18619.587666654177,0.0,1358619.904,5022578.0,0.0,4915200.0,13597110.733312499,186195.87666654176,0.0,13586199.040000001,18805884.60997904,4056000000000000.0,0.1547885231755424,0.5795699152483679,58.44491829454766,121666.66666666667,31633.333333333336,7542098.047524436,913
48,44,4,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007955121.899549,7008000000.0,7008000000.0,7007955045.602866,7007955064.677038,0.9999935961614652,1.0,0.9999935961614652,5.193559626836402,0.0015315135630390398,0.9999935852743815,5.192821915272738,0.9999935879961527,5.193006225732982,1360938.1821145872,1358089.03570375,2849.1464108370537,0.0,1356996.736,5022578.0,0.0,4915200.0,13580890.357037501,28491.464108370536,0.0,13569967.36,18631959.82114587,5632000000000000.0,0.11147412109375,0.41352893779176736,92.89316720511533,121666.66666666667,31633.333333333336,43889419.688441515,129
48,40,4,4,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007989069.5033455,7008000000.0,7008000000.0,7007988991.651573,7007989011.114515,0.9999984402830117,1.0,0.9999984402830117,5.806954197512103,0.0006275042087376051,0.9999984291740258,5.803871926123532,0.9999984319512721,5.804640445533628,1360477.3469222311,1359309.20579125,1168.1411309810712,0.0,1358221.952,5022578.0,0.0,4915200.0,13593092.0579125,11681.411309810712,0.0,13582219.52,18627351.46922231,5077685950413223.0,0.12364337931315106,0.4585590673372192,58.33442956181429,121666.66666666667,31633.333333333336,115835426.36612692,29
48,36,4,8,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007986006.106194,7008000000.0,7008000000.0,7007985928.74198,7007985948.0830345,0.9999980031544226,1.0,0.9999980031544226,5.699655519233656,0.0006512064137513291,0.9999979921150085,5.697261166521787,0.9999979948748622,5.697858518322036,1361073.475041479,1359860.8514325002,1212.6236089788197,0.0,1358781.184,5022578.0,0.0,4915200.0,13598608.514325002,12126.236089788197,0.0,13587811.84,18633312.75041479,4976640000000000.0,0.12615384074395578,0.46801940542250364,58.34580839936176,121666.66666666667,31633.333333333336,115691483.09578015,32
48,32,4,12,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007991776.449421,7008000000.0,7008000000.0,7007991701.338712,7007991720.116388,0.999998826548148,1.0,0.999998826548148,5.930534725264775,0.0005179253782125661,0.9999988158302956,5.926586054027715,0.9999988185097586,5.927569861094704,1361297.1132846049,1360332.430535,964.6827496048707,0.0,1359247.488,5022578.0,0.0,4915200.0,13603324.30535,9646.827496048707,0.0,13592474.879999999,18635549.13284605,4854518518518518.0,0.1293273983001709,0.47985060366329524,58.30628918854483,121666.66666666667,31633.333333333336,146683889.82484928,22
