total_ssds,m,k,l,cached_ssds,cached_m,cached_k,cached_l,cached_network_m,cached_network_k,cached_network_l,inter_replicas,intra_replicas,cached_write_ratio,network_m,network_k,network_l,capacity,qlc,simulation,dwpd,guaranteed_years,dwpd_limit,op_ratio,waf_ratio,ssd_read_bw,ssd_write_bw,qlc_cache,cached_dwpd_limit,cached_ssd_read_bw,cached_ssd_write_bw,write_through,config_file,nprocs,box_mttf,io_module_mttr,active_active,single_port_ssd,rebuild_bw_ratio,target_perf_ratio,simulation_year,up_time,cached_up_time,simulation_time,effective_up_time,credit_up_time,uncached_availability,cached_availability,availability,avail_nines,total_credit_ratio,effective_availability,eff_avail_nines,credit_availability,credit_avail_nines,operation_cost_per_year,repair_cost_per_year,down_cost_per_year,cached_ssd_repair_cost_per_year,uncached_ssd_repair_cost_per_year,initial_cost,cached_initial_cost,uncached_initial_cost,repair_cost_for_10_years,down_cost_for_10_years,cached_ssd_repair_cost_for_10_years,uncached_ssd_repair_cost_for_10_years,total_cost_for_10_years,effective_capacity,initial_cost_per_gb,cost_per_gb,avg_time_for_rebuilding,cached_mttf,mttf,total_mttdl,total_mttdl_count
48,23,1,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,6713697579.829313,7008000000.0,7008000000.0,6996450758.986034,6713697528.538876,0.9580047916423107,1.0,0.9580047916423107,1.3768002596623405,0.9994966798158537,0.9983519918644456,2.7830406486961374,0.9580047843234697,1.3768001839743729,3205711.222761646,1352193.40274125,1853517.820020396,0.0,1351098.112,5022578.0,0.0,4915200.0,13521934.0274125,18535178.20020396,0.0,13510981.12,37079690.22761646,5888000000000000.0,0.10662742017663043,0.7871877171284064,213.64244794881233,121666.66666666667,31633.333333333336,9725.003194917143,691709
48,22,2,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7001951149.04945,7008000000.0,7008000000.0,7007997830.498646,7001951093.420757,0.9991368648757777,1.0,0.9991368648757777,3.0639212099506055,0.19582697736590005,0.9999996904250351,6.509234167665667,0.9991368569378934,3.0639172159485377,1722554.9680576194,1358222.696065,364332.27199261927,0.0,1357137.536,5022578.0,0.0,4915200.0,13582226.96065,3643322.7199261924,0.0,13571375.360000001,22248127.680576194,5632000000000000.0,0.11147412109375,0.49378834518324294,96.36197830401132,121666.66666666667,31633.333333333336,345779.8629271882,20214
48,21,3,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007907389.642898,7008000000.0,7008000000.0,7007999822.8707905,7007907332.173968,0.9999867850517833,1.0,0.9999867850517833,4.87893453432877,0.004519221131526573,0.9999999747247132,7.597303908563917,0.9999867768513082,4.878665118477745,1366807.8797888195,1358399.15953875,8408.720250069504,0.0,1357307.392,5022578.0,0.0,4915200.0,13583991.5953875,84087.20250069504,0.0,13573073.92,18690656.797888197,5376000000000000.0,0.11678241257440478,0.4345855840282784,92.94310927953289,121666.66666666667,31633.333333333336,17700961.861420076,364
48,20,4,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007999640.331104,7008000000.0,7008000000.0,7007999822.439517,7007999582.136547,0.9999999486773836,1.0,0.9999999486773836,7.28969121180637,0.0003494922756081001,0.9999999746631731,7.5962477763510785,0.9999999403733657,7.224559704281993,1359147.331769962,1358497.01233625,650.3194337121192,0.0,1357408.768,5022578.0,0.0,4915200.0,13584970.1233625,6503.194337121193,0.0,13574087.68,18614051.31769962,5120000000000000.0,0.122621533203125,0.45444461224852584,92.88346030770816,121666.66666666667,31633.333333333336,43413387.72955439,1
48,19,5,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007999904.049928,7008000000.0,7008000000.0,7007999824.197363,7007999844.160504,0.9999999863084943,1.0,0.9999999863084943,7.86354878822356,0.0003221224228977041,0.9999999749140073,7.600568707968303,0.999999977762629,7.652916559343834,1358784.106304385,1358184.81602125,599.290283134908,0.0,1357099.52,5022578.0,0.0,4915200.0,13581848.160212502,5992.90283134908,0.0,13570995.2,18610419.063043848,4864000000000000.0,0.12907529810855264,0.47826940437509885,92.91682961921012,121666.66666666667,31633.333333333336,0,0
48,47,1,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,5618580398.635566,7008000000.0,7008000000.0,5618580334.645043,5618580350.642674,0.801738070581559,1.0,0.801738070581559,0.7027606717292421,1.000000893909326,0.8017380614504913,0.7027606517275593,0.8017380637332583,0.70276065672798,3189061.10671896,1343400.82843375,1845660.2782852105,0.0,1342304.384,5022578.0,0.0,4915200.0,13434008.2843375,18456602.782852106,0.0,13423043.84,36913189.067189604,6016000000000000.0,0.10435875166223403,0.7669794935835607,439.07929672480185,121666.66666666667,31633.333333333336,5465.221166920394,1028048
48,46,2,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,6945566824.911957,7008000000.0,7008000000.0,6945566749.381186,6945566768.263878,0.9910911565228249,1.0,0.9910911565228249,2.050178671280904,0.6093912652451178,0.9910911457450322,2.050178145877909,0.9910911484394803,2.0501782772285955,2490615.170096935,1357372.6296712498,1133242.540425685,0.0,1356281.472,5022578.0,0.0,4915200.0,13573726.296712497,11332425.40425685,0.0,13562814.72,29928729.700969346,5888000000000000.0,0.10662742017663043,0.6353755456218017,112.18630666150993,121666.66666666667,31633.333333333336,81176.90130703007,85547
48,45,3,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7006154787.105055,7008000000.0,7008000000.0,7006154707.317645,7006154727.264498,0.9997366990732098,1.0,0.9997366990732098,3.5795476122226564,0.03909575700888022,0.9997366876880202,3.5795288336402353,0.9997366905343176,3.5795335282097187,1430070.3494007268,1357366.9134749998,72703.4359257271,0.0,1356277.632,5022578.0,0.0,4915200.0,13573669.134749997,727034.359257271,0.0,13562776.32,19323281.494007267,5760000000000000.0,0.10899691840277778,0.4193420463109216,93.64345090450902,121666.66666666667,31633.333333333336,1850199.5528398806,3765
48,44,4,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007960839.340918,7008000000.0,7008000000.0,7007960758.158054,7007960778.45377,0.9999944120064095,1.0,0.9999944120064095,5.2527441006975835,0.001566741664674182,0.9999944004220968,5.251844708922219,0.9999944033181749,5.252069382307881,1361081.6024775237,1358166.79774625,2914.804731273755,0.0,1357074.432,5022578.0,0.0,4915200.0,13581667.9774625,29148.047312737548,0.0,13570744.32,18633394.024775237,5632000000000000.0,0.11147412109375,0.41356076937089925,92.91399245249087,121666.66666666667,31633.333333333336,48533394.31454048,120
48,43,5,0,0,0,0,0,8,0,0,0,0,0,8,0,0,128000000000000,True,True,0.36,5,0.26,0.07,0,7000000000.0,4000000000.0,False,1,7000000000.0,4000000000.0,False,/home/sejun000/availability/2tier.json,20,0,0,False,False,0.2,0.8,10,7007998995.550735,7008000000.0,7008000000.0,7007998916.882892,7007998936.549854,0.9999998566710524,1.0,0.9999998566710524,6.8436660879484,0.00036761376498246385,0.9999998454456182,6.810918677527147,0.999999848251977,6.8188769581773565,1358691.0552253705,1358007.19620625,683.8590191204684,0.0,1356923.52,5022578.0,0.0,4915200.0,13580071.9620625,6838.590191204684,0.0,13569235.2,18609488.552253705,5504000000000000.0,0.11406654251453488,0.4226355503327967,92.88486189669061,121666.66666666667,31633.333333333336,183588351.69580182,5
